Index,Id,Class,Name,Unknown,Gender,Level,Unknown,Unknown,Brand,Unknown,Payment,Exchange,Cash 7,Cash 30,Cash Perm,Points 7,Points 30,Points Perm,Unknown,Icon Path,NifFile1,NifFile2,NifFile3,NifFile4,NifFile5,Description
1086,1114330,111,SK wrist band,0,0,0,0,0,0,0,3,1,53,106,212,1125,2250,4500,11100,Item/Wrist433_0,Shape1_Wrist433_0,Shape1_Wrist433_0,Shape1_Wrist433_0,Shape4_Wrist433_0,,
1087,1114340,111,WB wrist band,0,0,0,0,0,0,0,3,1,53,106,212,1125,2250,4500,11100,Item/Wrist434_0,Shape1_Wrist434_0,Shape1_Wrist434_0,Shape1_Wrist434_0,Shape4_Wrist434_0,,
1088,1114350,111,ST wrist band,0,0,0,0,0,0,0,3,1,53,106,212,1125,2250,4500,11100,Item/Wrist435_0,Shape1_Wrist435_0,Shape1_Wrist435_0,Shape1_Wrist435_0,Shape4_Wrist435_0,,
1089,1114360,111,BM wrist band,0,0,0,0,0,0,0,3,1,53,106,212,1125,2250,4500,11100,Item/Wrist436_0,Shape1_Wrist436_0,Shape1_Wrist436_0,Shape1_Wrist436_0,Shape4_Wrist436_0,,
1090,1114370,111,LK wrist band,0,0,0,0,0,0,0,3,1,53,106,212,1125,2250,4500,11100,Item/Wrist437_0,Shape1_Wrist437_0,Shape1_Wrist437_0,Shape1_Wrist437_0,Shape4_Wrist437_0,,
1091,1114380,111,SU wrist band,100,0,0,0,0,0,0,0,1,53,106,212,1125,2250,4500,11100,Item/Wrist438_0,Shape1_Wrist438_0,Shape1_Wrist438_0,Shape1_Wrist438_0,Shape4_Wrist438_0,,
1092,1114390,111,SW wrist band,100,0,0,0,0,0,0,0,1,53,106,212,1125,2250,4500,11100,Item/Wrist439_0,Shape1_Wrist439_0,Shape1_Wrist439_0,Shape1_Wrist439_0,Shape4_Wrist439_0,,
1093,1114400,111,SL wrist band,100,0,0,0,0,0,0,0,1,53,106,212,1125,2250,4500,11100,Item/Wrist440_0,Shape1_Wrist440_0,Shape1_Wrist440_0,Shape1_Wrist440_0,Shape4_Wrist440_0,,
1094,1114410,111,UL wrist band,100,0,0,0,0,0,0,0,1,53,106,212,1125,2250,4500,11100,Item/Wrist441_0,Shape1_Wrist441_0,Shape1_Wrist441_0,Shape1_Wrist441_0,Shape4_Wrist441_0,,
1095,1114420,111,CG wrist band,0,0,0,0,0,0,0,3,1,53,106,212,1125,2250,4500,11100,Item/Wrist442_0,Shape1_Wrist442_0,Shape1_Wrist442_0,Shape1_Wrist442_0,Shape4_Wrist442_0,,
1096,1114430,111,PO wrist band,0,0,0,0,0,0,0,3,1,53,106,212,1125,2250,4500,11100,Item/Wrist443_0,Shape1_Wrist443_0,Shape1_Wrist443_0,Shape1_Wrist443_0,Shape4_Wrist443_0,,
1097,1114440,111,ZF wrist band,0,0,0,0,0,0,0,3,1,53,106,212,1125,2250,4500,11100,Item/Wrist444_0,Shape1_Wrist444_0,Shape1_Wrist444_0,Shape1_Wrist444_0,Shape4_Wrist444_0,,
1098,1114450,111,MC wrist band,0,0,0,0,0,0,0,3,1,53,106,212,1125,2250,4500,11100,Item/Wrist445_0,Shape1_Wrist445_0,Shape1_Wrist445_0,Shape1_Wrist445_0,Shape4_Wrist445_0,,
1099,1114460,111,DM wrist band,0,0,0,0,0,0,0,3,1,53,106,212,1125,2250,4500,11100,Item/Wrist446_0,Shape1_Wrist446_0,Shape1_Wrist446_0,Shape1_Wrist446_0,Shape4_Wrist446_0,,
1100,1114470,111,AM wrist band,0,0,0,0,0,0,0,3,1,53,106,212,1125,2250,4500,11100,Item/Wrist447_0,Shape1_Wrist447_0,Shape1_Wrist447_0,Shape1_Wrist447_0,Shape4_Wrist447_0,,
1101,1114480,111,BJ wrist band,0,0,0,0,0,0,0,3,1,53,106,212,1125,2250,4500,11100,Item/Wrist448_0,Shape1_Wrist448_0,Shape1_Wrist448_0,Shape1_Wrist448_0,Shape4_Wrist448_0,,
1102,1118200,111,Buddha's Day Event ,102,0,0,0,0,0,1,0,0,12,24,47,250,500,1000,11100,Item/Wrist820_0,Shape1_Wrist820_0,Shape1_Wrist820_0,Shape1_Wrist820_0,Shape4_Wrist820_0,,
1103,1121010,112,Left elbow band red,0,0,0,0,0,0,0,3,1,41,83,165,875,1750,3500,11200,Item/Arm101_0,Shape1_Arm101_0,Shape1_Arm101_0,Shape1_Arm101_0,Shape4_Arm101_0,,
1104,1121011,112,Left elbow band blue,0,0,0,0,0,0,0,3,1,41,83,165,875,1750,3500,11200,Item/Arm101_1,Shape1_Arm101_1,Shape1_Arm101_1,Shape1_Arm101_1,Shape4_Arm101_1,,
1105,1121012,112,Left elbow band purple,0,0,0,0,0,0,0,3,1,41,83,165,875,1750,3500,11200,Item/Arm101_2,Shape1_Arm101_2,Shape1_Arm101_2,Shape1_Arm101_2,Shape4_Arm101_2,,
1106,1121013,112,Left elbow band green,0,0,0,0,0,0,0,3,1,41,83,165,875,1750,3500,11200,Item/Arm101_3,Shape1_Arm101_3,Shape1_Arm101_3,Shape1_Arm101_3,Shape4_Arm101_3,,
1107,1121014,112,Left elbow band yellow,0,0,0,0,0,0,0,3,1,41,83,165,875,1750,3500,11200,Item/Arm101_4,Shape1_Arm101_4,Shape1_Arm101_4,Shape1_Arm101_4,Shape4_Arm101_4,,
1108,1121020,112,Right elbow band red,0,0,0,0,0,0,0,3,1,41,83,165,875,1750,3500,11200,Item/Arm102_0,Shape1_Arm102_0,Shape1_Arm102_0,Shape1_Arm102_0,Shape4_Arm102_0,,
1109,1121021,112,Right elbow band blue,0,0,0,0,0,0,0,3,1,41,83,165,875,1750,3500,11200,Item/Arm102_1,Shape1_Arm102_1,Shape1_Arm102_1,Shape1_Arm102_1,Shape4_Arm102_1,,
1110,1121022,112,Right elbow band purple,0,0,0,0,0,0,0,3,1,41,83,165,875,1750,3500,11200,Item/Arm102_2,Shape1_Arm102_2,Shape1_Arm102_2,Shape1_Arm102_2,Shape4_Arm102_2,,
1111,1121023,112,Right elbow band green,0,0,0,0,0,0,0,3,1,41,83,165,875,1750,3500,11200,Item/Arm102_3,Shape1_Arm102_3,Shape1_Arm102_3,Shape1_Arm102_3,Shape4_Arm102_3,,
1112,1121024,112,Right elbow band yellow,0,0,0,0,0,0,0,3,1,41,83,165,875,1750,3500,11200,Item/Arm102_4,Shape1_Arm102_4,Shape1_Arm102_4,Shape1_Arm102_4,Shape4_Arm102_4,,
1113,1121030,112,Both elbow band red,0,0,0,0,0,0,0,3,1,47,94,189,1000,2000,4000,11200,Item/Arm103_0,Shape1_Arm103_0,Shape1_Arm103_0,Shape1_Arm103_0,Shape4_Arm103_0,,
1114,1121031,112,Both elbow band blue,0,0,0,0,0,0,0,3,1,47,94,189,1000,2000,4000,11200,Item/Arm103_1,Shape1_Arm103_1,Shape1_Arm103_1,Shape1_Arm103_1,Shape4_Arm103_1,,
1115,1121032,112,Both elbow band purple,0,0,0,0,0,0,0,3,1,47,94,189,1000,2000,4000,11200,Item/Arm103_2,Shape1_Arm103_2,Shape1_Arm103_2,Shape1_Arm103_2,Shape4_Arm103_2,,
1116,1121033,112,Both elbow band green,0,0,0,0,0,0,0,3,1,47,94,189,1000,2000,4000,11200,Item/Arm103_3,Shape1_Arm103_3,Shape1_Arm103_3,Shape1_Arm103_3,Shape4_Arm103_3,,
1117,1121034,112,Both elbow band yellow,0,0,0,0,0,0,0,3,1,47,94,189,1000,2000,4000,11200,Item/Arm103_4,Shape1_Arm103_4,Shape1_Arm103_4,Shape1_Arm103_4,Shape4_Arm103_4,,
1118,1121040,112,Left elbow band white,0,0,0,0,0,0,0,3,1,53,106,212,1125,2250,4500,11200,Item/Arm104_0,Shape1_Arm104_0,Shape1_Arm104_0,Shape1_Arm104_0,Shape4_Arm104_0,,
1119,1121041,112,Left elbow band orange,0,0,0,0,0,0,0,3,1,53,106,212,1125,2250,4500,11200,Item/Arm104_1,Shape1_Arm104_1,Shape1_Arm104_1,Shape1_Arm104_1,Shape4_Arm104_1,,
1120,1121042,112,Left elbow band blue,0,0,0,0,0,0,0,3,1,53,106,212,1125,2250,4500,11200,Item/Arm104_2,Shape1_Arm104_2,Shape1_Arm104_2,Shape1_Arm104_2,Shape4_Arm104_2,,
1121,1121043,112,Left elbow band green,0,0,0,0,0,0,0,3,1,53,106,212,1125,2250,4500,11200,Item/Arm104_3,Shape1_Arm104_3,Shape1_Arm104_3,Shape1_Arm104_3,Shape4_Arm104_3,,
1122,1121044,112,Left elbow band pink,0,0,0,0,0,0,0,3,1,53,106,212,1125,2250,4500,11200,Item/Arm104_4,Shape1_Arm104_4,Shape1_Arm104_4,Shape1_Arm104_4,Shape4_Arm104_4,,
1123,1121050,112,Right elbow band white,0,0,0,0,0,0,0,3,1,53,106,212,1125,2250,4500,11200,Item/Arm105_0,Shape1_Arm105_0,Shape1_Arm105_0,Shape1_Arm105_0,Shape4_Arm105_0,,
1124,1121051,112,Right elbow band orange,0,0,0,0,0,0,0,3,1,53,106,212,1125,2250,4500,11200,Item/Arm105_1,Shape1_Arm105_1,Shape1_Arm105_1,Shape1_Arm105_1,Shape4_Arm105_1,,
1125,1121052,112,Right elbow band blue,0,0,0,0,0,0,0,3,1,53,106,212,1125,2250,4500,11200,Item/Arm105_2,Shape1_Arm105_2,Shape1_Arm105_2,Shape1_Arm105_2,Shape4_Arm105_2,,
1126,1121053,112,Right elbow band green,0,0,0,0,0,0,0,3,1,53,106,212,1125,2250,4500,11200,Item/Arm105_3,Shape1_Arm105_3,Shape1_Arm105_3,Shape1_Arm105_3,Shape4_Arm105_3,,
1127,1121054,112,Right elbow band pink,0,0,0,0,0,0,0,3,1,53,106,212,1125,2250,4500,11200,Item/Arm105_4,Shape1_Arm105_4,Shape1_Arm105_4,Shape1_Arm105_4,Shape4_Arm105_4,,
1128,1121060,112,Both elbow band white,0,0,0,0,0,0,0,3,1,59,118,236,1250,2500,5000,11200,Item/Arm106_0,Shape1_Arm106_0,Shape1_Arm106_0,Shape1_Arm106_0,Shape4_Arm106_0,,
1129,1121061,112,Both elbow band orange,0,0,0,0,0,0,0,3,1,59,118,236,1250,2500,5000,11200,Item/Arm106_1,Shape1_Arm106_1,Shape1_Arm106_1,Shape1_Arm106_1,Shape4_Arm106_1,,
1130,1121062,112,Both elbow band blue,0,0,0,0,0,0,0,3,1,59,118,236,1250,2500,5000,11200,Item/Arm106_2,Shape1_Arm106_2,Shape1_Arm106_2,Shape1_Arm106_2,Shape4_Arm106_2,,
1131,1121063,112,Both elbow band green,0,0,0,0,0,0,0,3,1,59,118,236,1250,2500,5000,11200,Item/Arm106_3,Shape1_Arm106_3,Shape1_Arm106_3,Shape1_Arm106_3,Shape4_Arm106_3,,
1132,1121064,112,Both elbow band pink,0,0,0,0,0,0,0,3,1,59,118,236,1250,2500,5000,11200,Item/Arm106_4,Shape1_Arm106_4,Shape1_Arm106_4,Shape1_Arm106_4,Shape4_Arm106_4,,
1133,1121070,112,Left elbow band red,0,0,20,0,0,0,0,3,1,59,118,236,1250,2500,5000,11200,Item/Arm107_0,Shape1_Arm107_0,Shape1_Arm107_0,Shape1_Arm107_0,Shape4_Arm107_0,,
1134,1121071,112,Left elbow band blue,0,0,20,0,0,0,0,3,1,59,118,236,1250,2500,5000,11200,Item/Arm107_1,Shape1_Arm107_1,Shape1_Arm107_1,Shape1_Arm107_1,Shape4_Arm107_1,,
1135,1121072,112,Left elbow band green,0,0,20,0,0,0,0,3,1,59,118,236,1250,2500,5000,11200,Item/Arm107_2,Shape1_Arm107_2,Shape1_Arm107_2,Shape1_Arm107_2,Shape4_Arm107_2,,
1136,1121073,112,Left elbow band black,0,0,20,0,0,0,0,3,1,59,118,236,1250,2500,5000,11200,Item/Arm107_3,Shape1_Arm107_3,Shape1_Arm107_3,Shape1_Arm107_3,Shape4_Arm107_3,,
1137,1121074,112,Left elbow band pink,0,0,20,0,0,0,0,3,1,59,118,236,1250,2500,5000,11200,Item/Arm107_4,Shape1_Arm107_4,Shape1_Arm107_4,Shape1_Arm107_4,Shape4_Arm107_4,,
1138,1121080,112,Right elbow band red,0,0,20,0,0,0,0,3,1,59,118,236,1250,2500,5000,11200,Item/Arm108_0,Shape1_Arm108_0,Shape1_Arm108_0,Shape1_Arm108_0,Shape4_Arm108_0,,
1139,1121081,112,Right elbow band blue,0,0,20,0,0,0,0,3,1,59,118,236,1250,2500,5000,11200,Item/Arm108_1,Shape1_Arm108_1,Shape1_Arm108_1,Shape1_Arm108_1,Shape4_Arm108_1,,
1140,1121082,112,Right elbow band green,0,0,20,0,0,0,0,3,1,59,118,236,1250,2500,5000,11200,Item/Arm108_2,Shape1_Arm108_2,Shape1_Arm108_2,Shape1_Arm108_2,Shape4_Arm108_2,,
1141,1121083,112,Right elbow band black,0,0,20,0,0,0,0,3,1,59,118,236,1250,2500,5000,11200,Item/Arm108_3,Shape1_Arm108_3,Shape1_Arm108_3,Shape1_Arm108_3,Shape4_Arm108_3,,
1142,1121084,112,Right elbow band pink,0,0,20,0,0,0,0,3,1,59,118,236,1250,2500,5000,11200,Item/Arm108_4,Shape1_Arm108_4,Shape1_Arm108_4,Shape1_Arm108_4,Shape4_Arm108_4,,
1143,1121090,112,Both elbow band red,0,0,20,0,0,0,0,3,1,65,130,259,1375,2750,5500,11200,Item/Arm109_0,Shape1_Arm109_0,Shape1_Arm109_0,Shape1_Arm109_0,Shape4_Arm109_0,,
1144,1121091,112,Both elbow band blue,0,0,20,0,0,0,0,3,1,65,130,259,1375,2750,5500,11200,Item/Arm109_1,Shape1_Arm109_1,Shape1_Arm109_1,Shape1_Arm109_1,Shape4_Arm109_1,,
1145,1121092,112,Both elbow band green,0,0,20,0,0,0,0,3,1,65,130,259,1375,2750,5500,11200,Item/Arm109_2,Shape1_Arm109_2,Shape1_Arm109_2,Shape1_Arm109_2,Shape4_Arm109_2,,
1146,1121093,112,Both elbow band black,0,0,20,0,0,0,0,3,1,65,130,259,1375,2750,5500,11200,Item/Arm109_3,Shape1_Arm109_3,Shape1_Arm109_3,Shape1_Arm109_3,Shape4_Arm109_3,,
1147,1121094,112,Both elbow band punk,0,0,20,0,0,0,0,3,1,65,130,259,1375,2750,5500,11200,Item/Arm109_4,Shape1_Arm109_4,Shape1_Arm109_4,Shape1_Arm109_4,Shape4_Arm109_4,,
1148,1131010,113,Left knee guard red,0,0,0,0,0,0,0,3,1,41,83,165,875,1750,3500,11300,Item/Knee101_0,Shape1_Knee101_0,Shape1_Knee101_0,Shape1_Knee101_0,Shape4_Knee101_0,,
1149,1131011,113,Left knee guard blue,0,0,0,0,0,0,0,3,1,41,83,165,875,1750,3500,11300,Item/Knee101_1,Shape1_Knee101_1,Shape1_Knee101_1,Shape1_Knee101_1,Shape4_Knee101_1,,
1150,1131012,113,Left knee guard pink,0,0,0,0,0,0,0,3,1,41,83,165,875,1750,3500,11300,Item/Knee101_2,Shape1_Knee101_2,Shape1_Knee101_2,Shape1_Knee101_2,Shape4_Knee101_2,,
1151,1131013,113,Left knee guard green,0,0,0,0,0,0,0,3,1,41,83,165,875,1750,3500,11300,Item/Knee101_3,Shape1_Knee101_3,Shape1_Knee101_3,Shape1_Knee101_3,Shape4_Knee101_3,,
1152,1131014,113,Left knee guard yellow,0,0,0,0,0,0,0,3,1,41,83,165,875,1750,3500,11300,Item/Knee101_4,Shape1_Knee101_4,Shape1_Knee101_4,Shape1_Knee101_4,Shape4_Knee101_4,,
1153,1131020,113,Right knee guard red,0,0,0,0,0,0,0,3,1,41,83,165,875,1750,3500,11300,Item/Knee102_0,Shape1_Knee102_0,Shape1_Knee102_0,Shape1_Knee102_0,Shape4_Knee102_0,,
1154,1131021,113,Right knee guard blue,0,0,0,0,0,0,0,3,1,41,83,165,875,1750,3500,11300,Item/Knee102_1,Shape1_Knee102_1,Shape1_Knee102_1,Shape1_Knee102_1,Shape4_Knee102_1,,
1155,1131022,113,Right knee guard pink,0,0,0,0,0,0,0,3,1,41,83,165,875,1750,3500,11300,Item/Knee102_2,Shape1_Knee102_2,Shape1_Knee102_2,Shape1_Knee102_2,Shape4_Knee102_2,,
1156,1131023,113,Right knee guard green,0,0,0,0,0,0,0,3,1,41,83,165,875,1750,3500,11300,Item/Knee102_3,Shape1_Knee102_3,Shape1_Knee102_3,Shape1_Knee102_3,Shape4_Knee102_3,,
1157,1131024,113,Right knee guard yellow,0,0,0,0,0,0,0,3,1,41,83,165,875,1750,3500,11300,Item/Knee102_4,Shape1_Knee102_4,Shape1_Knee102_4,Shape1_Knee102_4,Shape4_Knee102_4,,
1158,1131030,113,Both knee guard red,0,0,0,0,0,0,0,3,1,47,94,189,1000,2000,4000,11300,Item/Knee103_0,Shape1_Knee103_0,Shape1_Knee103_0,Shape1_Knee103_0,Shape4_Knee103_0,,
1159,1131031,113,Both knee guard blue,0,0,0,0,0,0,0,3,1,47,94,189,1000,2000,4000,11300,Item/Knee103_1,Shape1_Knee103_1,Shape1_Knee103_1,Shape1_Knee103_1,Shape4_Knee103_1,,
1160,1131032,113,Both knee guard pink,0,0,0,0,0,0,0,3,1,47,94,189,1000,2000,4000,11300,Item/Knee103_2,Shape1_Knee103_2,Shape1_Knee103_2,Shape1_Knee103_2,Shape4_Knee103_2,,
1161,1131033,113,Both knee guard green,0,0,0,0,0,0,0,3,1,47,94,189,1000,2000,4000,11300,Item/Knee103_3,Shape1_Knee103_3,Shape1_Knee103_3,Shape1_Knee103_3,Shape4_Knee103_3,,
1162,1131034,113,Both knee guard yellow,0,0,0,0,0,0,0,3,1,47,94,189,1000,2000,4000,11300,Item/Knee103_4,Shape1_Knee103_4,Shape1_Knee103_4,Shape1_Knee103_4,Shape4_Knee103_4,,
1163,1131040,113,Left knee guard white,0,0,0,0,0,0,0,3,1,53,106,212,1125,2250,4500,11300,Item/Knee104_0,Shape1_Knee104_0,Shape1_Knee104_0,Shape1_Knee104_0,Shape4_Knee104_0,,
1164,1131041,113,Left knee guard orange,0,0,0,0,0,0,0,3,1,53,106,212,1125,2250,4500,11300,Item/Knee104_1,Shape1_Knee104_1,Shape1_Knee104_1,Shape1_Knee104_1,Shape4_Knee104_1,,
1165,1131042,113,Left knee guard blue,0,0,0,0,0,0,0,3,1,53,106,212,1125,2250,4500,11300,Item/Knee104_2,Shape1_Knee104_2,Shape1_Knee104_2,Shape1_Knee104_2,Shape4_Knee104_2,,
1166,1131043,113,Left knee guard green,0,0,0,0,0,0,0,3,1,53,106,212,1125,2250,4500,11300,Item/Knee104_3,Shape1_Knee104_3,Shape1_Knee104_3,Shape1_Knee104_3,Shape4_Knee104_3,,
1167,1131044,113,Left knee guard pink,0,0,0,0,0,0,0,3,1,53,106,212,1125,2250,4500,11300,Item/Knee104_4,Shape1_Knee104_4,Shape1_Knee104_4,Shape1_Knee104_4,Shape4_Knee104_4,,
1168,1131050,113,Right knee guard white,0,0,0,0,0,0,0,3,1,53,106,212,1125,2250,4500,11300,Item/Knee105_0,Shape1_Knee105_0,Shape1_Knee105_0,Shape1_Knee105_0,Shape4_Knee105_0,,
1169,1131051,113,Right knee guard orange,0,0,0,0,0,0,0,3,1,53,106,212,1125,2250,4500,11300,Item/Knee105_1,Shape1_Knee105_1,Shape1_Knee105_1,Shape1_Knee105_1,Shape4_Knee105_1,,
1170,1131052,113,Right knee guard blue,0,0,0,0,0,0,0,3,1,53,106,212,1125,2250,4500,11300,Item/Knee105_2,Shape1_Knee105_2,Shape1_Knee105_2,Shape1_Knee105_2,Shape4_Knee105_2,,
1171,1131053,113,Right knee guard green,0,0,0,0,0,0,0,3,1,53,106,212,1125,2250,4500,11300,Item/Knee105_3,Shape1_Knee105_3,Shape1_Knee105_3,Shape1_Knee105_3,Shape4_Knee105_3,,
1172,1131054,113,Right knee guard pink,0,0,0,0,0,0,0,3,1,53,106,212,1125,2250,4500,11300,Item/Knee105_4,Shape1_Knee105_4,Shape1_Knee105_4,Shape1_Knee105_4,Shape4_Knee105_4,,
1173,1131060,113,Both knee guard white,0,0,0,0,0,0,0,3,1,59,118,236,1250,2500,5000,11300,Item/Knee106_0,Shape1_Knee106_0,Shape1_Knee106_0,Shape1_Knee106_0,Shape4_Knee106_0,,
1174,1131061,113,Both knee guard orange,0,0,0,0,0,0,0,3,1,59,118,236,1250,2500,5000,11300,Item/Knee106_1,Shape1_Knee106_1,Shape1_Knee106_1,Shape1_Knee106_1,Shape4_Knee106_1,,
1175,1131062,113,Both knee guard blue,0,0,0,0,0,0,0,3,1,59,118,236,1250,2500,5000,11300,Item/Knee106_2,Shape1_Knee106_2,Shape1_Knee106_2,Shape1_Knee106_2,Shape4_Knee106_2,,
1176,1131063,113,Both knee guard green,0,0,0,0,0,0,0,3,1,59,118,236,1250,2500,5000,11300,Item/Knee106_3,Shape1_Knee106_3,Shape1_Knee106_3,Shape1_Knee106_3,Shape4_Knee106_3,,
1177,1131064,113,Both knee guard pink,0,0,0,0,0,0,0,3,1,59,118,236,1250,2500,5000,11300,Item/Knee106_4,Shape1_Knee106_4,Shape1_Knee106_4,Shape1_Knee106_4,Shape4_Knee106_4,,
1178,1131070,113,Left knee guard red,0,0,20,0,0,0,0,3,1,59,118,236,1250,2500,5000,11300,Item/Knee107_0,Shape1_Knee107_0,Shape1_Knee107_0,Shape1_Knee107_0,Shape4_Knee107_0,,
1179,1131071,113,Left knee guard blue,0,0,20,0,0,0,0,3,1,59,118,236,1250,2500,5000,11300,Item/Knee107_1,Shape1_Knee107_1,Shape1_Knee107_1,Shape1_Knee107_1,Shape4_Knee107_1,,
1180,1131072,113,Left knee guard green,0,0,20,0,0,0,0,3,1,59,118,236,1250,2500,5000,11300,Item/Knee107_2,Shape1_Knee107_2,Shape1_Knee107_2,Shape1_Knee107_2,Shape4_Knee107_2,,
1181,1131073,113,Left knee guard black,0,0,20,0,0,0,0,3,1,59,118,236,1250,2500,5000,11300,Item/Knee107_3,Shape1_Knee107_3,Shape1_Knee107_3,Shape1_Knee107_3,Shape4_Knee107_3,,
1182,1131074,113,Left knee guard pink,0,0,20,0,0,0,0,3,1,59,118,236,1250,2500,5000,11300,Item/Knee107_4,Shape1_Knee107_4,Shape1_Knee107_4,Shape1_Knee107_4,Shape4_Knee107_4,,
1183,1131080,113,Right knee guard red,0,0,20,0,0,0,0,3,1,59,118,236,1250,2500,5000,11300,Item/Knee108_0,Shape1_Knee108_0,Shape1_Knee108_0,Shape1_Knee108_0,Shape4_Knee108_0,,
1184,1131081,113,Right knee guard blue,0,0,20,0,0,0,0,3,1,59,118,236,1250,2500,5000,11300,Item/Knee108_1,Shape1_Knee108_1,Shape1_Knee108_1,Shape1_Knee108_1,Shape4_Knee108_1,,
1185,1131082,113,Right knee guard green,0,0,20,0,0,0,0,3,1,59,118,236,1250,2500,5000,11300,Item/Knee108_2,Shape1_Knee108_2,Shape1_Knee108_2,Shape1_Knee108_2,Shape4_Knee108_2,,
1186,1131083,113,Right knee guard black,0,0,20,0,0,0,0,3,1,59,118,236,1250,2500,5000,11300,Item/Knee108_3,Shape1_Knee108_3,Shape1_Knee108_3,Shape1_Knee108_3,Shape4_Knee108_3,,
1187,1131084,113,Right knee pink,0,0,20,0,0,0,0,3,1,59,118,236,1250,2500,5000,11300,Item/Knee108_4,Shape1_Knee108_4,Shape1_Knee108_4,Shape1_Knee108_4,Shape4_Knee108_4,,
1188,1131090,113,Both knee guard red,0,0,20,0,0,0,0,3,1,65,130,259,1375,2750,5500,11300,Item/Knee109_0,Shape1_Knee109_0,Shape1_Knee109_0,Shape1_Knee109_0,Shape4_Knee109_0,,
1189,1131091,113,Both knee guard blue,0,0,20,0,0,0,0,3,1,65,130,259,1375,2750,5500,11300,Item/Knee109_1,Shape1_Knee109_1,Shape1_Knee109_1,Shape1_Knee109_1,Shape4_Knee109_1,,
1190,1131092,113,Both knee guard green,0,0,20,0,0,0,0,3,1,65,130,259,1375,2750,5500,11300,Item/Knee109_2,Shape1_Knee109_2,Shape1_Knee109_2,Shape1_Knee109_2,Shape4_Knee109_2,,
1191,1131093,113,Both knee guard black,0,0,20,0,0,0,0,3,1,65,130,259,1375,2750,5500,11300,Item/Knee109_3,Shape1_Knee109_3,Shape1_Knee109_3,Shape1_Knee109_3,Shape4_Knee109_3,,
1192,1131094,113,Both knee guard pink,0,0,20,0,0,0,0,3,1,65,130,259,1375,2750,5500,11300,Item/Knee109_4,Shape1_Knee109_4,Shape1_Knee109_4,Shape1_Knee109_4,Shape4_Knee109_4,,
1193,1211010,121,Round earring gold,0,0,0,0,0,0,0,3,1,53,106,212,1125,2250,4500,12100,Item/Ear101_0,Shape1_Ear101_0,Shape1_Ear101_0,Shape1_Ear101_0,Shape4_Ear101_0,,
1194,1211011,121,Round earring silver,0,0,0,0,0,0,0,3,1,53,106,212,1125,2250,4500,12100,Item/Ear101_1,Shape1_Ear101_1,Shape1_Ear101_1,Shape1_Ear101_1,Shape4_Ear101_1,,
1195,1211012,121,Round earring azure,0,0,0,0,0,0,0,3,1,53,106,212,1125,2250,4500,12100,Item/Ear101_2,Shape1_Ear101_2,Shape1_Ear101_2,Shape1_Ear101_2,Shape4_Ear101_2,,
1196,1211020,121,Buddhism earring gold,100,0,20,0,0,0,0,0,1,65,130,259,1375,2750,5500,12100,Item/Ear102_0,Shape1_Ear102_0,Shape1_Ear102_0,Shape1_Ear102_0,Shape4_Ear102_0,,
1197,1211021,121,Buddhism earring silver,100,0,20,0,0,0,0,0,1,65,130,259,1375,2750,5500,12100,Item/Ear102_1,Shape1_Ear102_1,Shape1_Ear102_1,Shape1_Ear102_1,Shape4_Ear102_1,,
1198,1211022,121,Buddhism earring black,100,0,20,0,0,0,0,0,1,65,130,259,1375,2750,5500,12100,Item/Ear102_2,Shape1_Ear102_2,Shape1_Ear102_2,Shape1_Ear102_2,Shape4_Ear102_2,,
1199,1211030,121,Cross earring gold,0,0,35,0,0,0,0,3,1,71,142,283,1500,3000,6000,12100,Item/Ear103_0,Shape1_Ear103_0,Shape1_Ear103_0,Shape1_Ear103_0,Shape4_Ear103_0,,
1200,1211031,121,Cross earring silver,0,0,35,0,0,0,0,3,1,71,142,283,1500,3000,6000,12100,Item/Ear103_1,Shape1_Ear103_1,Shape1_Ear103_1,Shape1_Ear103_1,Shape4_Ear103_1,,
1201,1211032,121,Cross earring azure,0,0,35,0,0,0,0,3,1,71,142,283,1500,3000,6000,12100,Item/Ear103_2,Shape1_Ear103_2,Shape1_Ear103_2,Shape1_Ear103_2,Shape4_Ear103_2,,
1202,1211040,121,Big round earring gold,0,2,20,0,0,0,0,3,1,59,118,236,1250,2500,5000,12100,Item/Ear104_0,Shape1_Ear104_0,Shape1_Ear104_0,Shape1_Ear104_0,Shape4_Ear104_0,,
1203,1211041,121,Big round earring silver,0,2,20,0,0,0,0,3,1,59,118,236,1250,2500,5000,12100,Item/Ear104_1,Shape1_Ear104_1,Shape1_Ear104_1,Shape1_Ear104_1,Shape4_Ear104_1,,
1204,1211042,121,Big round earring azure,0,2,20,0,0,0,0,3,1,59,118,236,1250,2500,5000,12100,Item/Ear104_2,Shape1_Ear104_2,Shape1_Ear104_2,Shape1_Ear104_2,Shape4_Ear104_2,,
1205,1217010,121,Kicks Earring,0,0,0,0,0,0,0,0,0,59,118,236,1250,2500,5000,0,Item/Ear701_0,Shape1_Ear701_0,Shape1_Ear701_0,Shape1_Ear701_0,Shape4_Ear701_0,,
1206,1218010,121,Champions earrings,102,0,0,0,0,0,0,0,1,53,106,212,1125,2250,4500,12100,Item/Ear101_0,Shape1_Ear101_0,Shape1_Ear101_0,Shape1_Ear101_0,Shape4_Ear101_0,,
